Track_URI,Track_Name,Album_Name,Artist_Name(s),Release_Date,Duration_ms,Popularity,Explicit,Added_By,Added_At,Genres,Record_Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature
spotify:track:puffOVZIkkD8dzzTjA40In,Pyaar 620,Badrinath Ki Dulhania,Kaavish,5/28/21,398997,46,FALSE,music_streamer,2020-09-15T13:19:25Z,"arabic hip hop,khaleeji,desi,desert pop",Eros Entertainment,0.768,0.735,2,-2.324,0,0.332,0.18891,0.497,0.01,0.781,144.996,3
spotify:track:VU6ncXXRJ3FqqjRASH15kz,Tarang 621,Padmaavat,Prabh Deep,8/31/15,308917,36,FALSE,radio_listener,2023-10-25T12:20:28Z,"rap,desi hip hop,punjabi rap,hindi rap",T-Series,0.3,0.577,5,-6.199,0,0.309,0.50983,0.251,0.998,0.344,126.261,4
spotify:track:l8y9nn0y7pk57na4V9CWpV,Raah 622,Dil Se,Sachin-Jigar,3/20/23,259804,29,FALSE,music_fan_india,2020-12-20T13:32:21Z,"telugu pop,tollywood,telugu hip hop,desi pop",Divine Music,0.31,0.319,7,-9.804,1,0.147,0.12514,0,0.482,0.67,144.969,3
spotify:track:Eo9iHwyVVoiW1nPlUmcYSZ,Khwab 623,Kantara,"Tanishk Bagchi, Asha Bhosle",3/23/23,426456,91,TRUE,,2020-01-29T17:44:37Z,"rap,desi hip hop,punjabi rap,hindi rap",Muve Music,0.434,0.724,4,-2.837,0,0.082,0.44577,0,0.233,0.785,159.248,5
spotify:track:O3MaCBKXNx5QDAOH3OxwRt,Pyaar 624,3 Idiots,"Tanishk Bagchi, Sunidhi Chauhan, Alka Yagnik",3/1/23,422367,18,TRUE,,2024-02-14T15:42:44Z,"bollywood,pop,desi,indie",Divine Music,0.605,0.378,9,-6.307,1,0.116,0.32321,0.357,0.198,0.973,204.927,4
spotify:track:cLML4PGnnQbkKxKP7XWQTh,Khwab 625,Kantara,"Tanishk Bagchi, Himesh Reshammiya",2/17/15,267682,55,FALSE,music_blogger,2025-11-16T12:40:42Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional",Eros Entertainment,0.776,0.523,7,-12.099,1,0.198,0.47103,0.435,0.247,0.604,107.34,5
spotify:track:gvVpPsJ9oLM4rmItUzAPwe,Sur 626,Kabali,"Yo Yo Honey Singh, Vishal-Shekhar, Jubin Nautiyal",8/27/15,329246,62,TRUE,desi_hip_hop_fan,2020-05-08T01:09:47Z,"punjabi pop,punjabi hip hop,desi hip hop,bhangra",Sony Music Entertainment India Pvt. Ltd.,0.839,0.213,2,-5.428,1,0.376,0.38017,0,0.351,0.451,177.157,3
spotify:track:qn8AyXJcaIASTUm1jt5BV2,Track 627: Golden,Certified Lover Boy,Drake,1/16/22,422204,25,FALSE,dj_mixer,2025-10-06T11:39:23Z,"pop,hip-hop,r&b,electronic",Sony Music,0.673,0.424,7,-2.108,0,0.315,0.61636,0,0.496,0.927,96.822,5
spotify:track:qAJs4XQ8HV2UW6uFJOyv9I,Sur 628,Dil Se,"Shashwat Sachdev, Yo Yo Honey Singh",12/18/19,344332,38,FALSE,radio_listener,2024-12-17T02:37:33Z,"telugu pop,tollywood,telugu hip hop,desi pop",Divine Music,0.892,0.632,3,-2.303,1,0.098,0.26402,0.022,0.508,0.657,130.538,4
spotify:track:X7k5s2wGKkgYQyYFdGcutM,Tarang 629,Roja,"Kaavish, A.R. Rahman",4/13/19,283958,0,FALSE,,2020-08-28T06:30:25Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop",Eros Entertainment,0.395,0.421,6,-5.449,0,0.263,0.88134,0,0.177,0.831,57.085,3
spotify:track:5eINcZhGnniHSPaYFta1kv,Track 630: Neon,Happier Than Ever,"SZA, Post Malone",8/1/24,312665,24,TRUE,radio_listener,2021-03-09T00:04:11Z,"pop,hip-hop,r&b,electronic",Epic Records,0.842,0.849,7,-13.769,0,0.364,0.55894,0,0.598,0.647,173.316,3
spotify:track:Yn5zBFXEDHNLj0RU604709,Pyaar 631,Jab Tak Hai Jaan,"Alka Yagnik, Raftaar",3/12/15,317108,89,TRUE,radio_listener,2024-09-26T02:09:37Z,"telugu pop,tollywood,telugu hip hop,desi pop",Saregama India Ltd,0.365,0.85,1,-5.089,1,0.231,0.16319,0.067,0.041,0.147,208.724,3
spotify:track:BHygQ384WTSO49KZ6AEfgI,Raag 632,Jab Tak Hai Jaan,"Raftaar, Nora Fatehi, Kaam Bhaari, Prabh Deep",7/16/15,397232,8,TRUE,radio_listener,2021-05-12T21:46:08Z,"arabic hip hop,khaleeji,desi,desert pop",Eros Entertainment,0.848,0.768,3,-3.628,0,0.078,0.18211,0.179,0.581,0.924,59.531,3
spotify:track:RNJzH7wvfidnAGzqgQIapX,Pyaar 633,Gully Boy,"Jubin Nautiyal, Flipperachi",7/26/19,82282,69,TRUE,music_blogger,2025-08-08T03:16:02Z,"bollywood,pop,desi,indie",Desi Beats,0.803,0.641,3,-11.449,1,0.105,0.56604,0.176,0.012,0.712,185.943,4
spotify:track:yKnMHZJcpLqsPOsw59BAtl,Track 634: Neon,Midnights,Dua Lipa,7/15/23,388781,68,FALSE,,2025-02-03T12:48:24Z,"pop,hip-hop,r&b,electronic",Saregama,0.654,0.903,5,-12.462,0,0.156,0.85668,0,0.524,0.667,69.754,4
spotify:track:Y7fVxVHAVtGq62KNWzOhwj,Tarang 635,Thuppaki Munai,"Shreya Ghoshal, Yo Yo Honey Singh",7/31/20,451124,62,FALSE,,2020-07-02T05:04:57Z,"rap,desi hip hop,punjabi rap,hindi rap",Outlaw Productions,0.473,0.948,2,-12.318,0,0.129,0.27352,0.481,0.151,0.845,112.445,3
spotify:track:vjM43uVlhq4bLZoPphShL2,Pyaar 636,Dhurandhar,"Neha Kakkar, Mohammed Rafi",5/1/25,363380,34,FALSE,music_fan_india,2022-07-15T23:06:50Z,"bangla pop,bengali hip hop,desi pop,indian indie",Sony Music Entertainment India Pvt. Ltd.,0.811,0.927,10,-4.616,1,0.345,0.80745,0.269,0.512,0.339,195.109,3
spotify:track:5AGonMJQUfgacQx1kz9GMX,Dil 637,Vikram,"Yung Raj, Kaam Bhaari, A.R. Rahman",2/3/24,173793,86,FALSE,bollywood_lover,2024-01-21T16:30:28Z,"indie pop,desi indie,alternative,experimental",Times Music,0.929,0.821,5,-3.731,1,0.085,0.70227,0,0.195,0.781,129.038,5
spotify:track:38QUIu9pwIGFDaqyA4RHH8,Khwab 638,Thuppaki Munai,"Arijit Singh, Shankar-Ehsaan-Loy",5/10/18,228271,90,FALSE,bollywood_lover,2020-11-19T23:42:08Z,"bollywood,pop,desi,indie",Zee Music,0.242,0.578,3,-14.061,0,0.287,0.39003,0,0.103,0.799,163.496,4
spotify:track:NhXf5wK1xsRt5nKLDYQwop,Sukoon 639,Vikram,"Raftaar, Kaam Bhaari, Arijit Singh",2/7/18,471823,74,FALSE,,2021-11-05T19:27:53Z,"bollywood,indian indie,desi pop,malayalam hip hop,desi hip hop,ghazal,marathi pop,bangla pop,hindi pop",Times Music,0.661,0.223,0,-5.25,0,0.317,0.30254,0.147,0.364,0.74,162.163,5
spotify:track:FdS52hJjLnB4FEr17nhkoL,Track 640: Electric,Certified Lover Boy,SZA,12/17/17,351896,5,FALSE,dj_mixer,2020-02-26T09:28:13Z,"pop,hip-hop,r&b,electronic",Epic Records,0.714,0.984,11,-2.757,0,0.319,0.55558,0.155,0.723,0.547,51.02,3
spotify:track:i0Ij1lQHhZn1z7kIqBARnm,Sur 641,3 Idiots,"R.D. Burman, Stebin Ben",7/15/24,65816,38,FALSE,radio_listener,2024-10-30T18:10:42Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop",T-Series,0.77,0.92,6,-6.418,1,0.013,0.27316,0,0.095,0.282,154.549,4
spotify:track:vjqh2UCQDRtS6Wp6fQTJ5T,Sukoon 642,Soul of Doctor,"Sunidhi Chauhan, Sidhu Moose Wala",3/13/24,349661,80,FALSE,audiophile,2022-11-22T05:04:39Z,"arabic hip hop,khaleeji,desi,desert pop",Outlaw Productions,0.385,0.659,3,-3.022,0,0.305,0.41011,0.455,0.336,0.547,128.218,4
spotify:track:eZtE9evW9bHHsAEimLQEzw,Raag 643,Jab Tak Hai Jaan,"Kaam Bhaari, Prabh Deep",4/23/15,77384,12,TRUE,audiophile,2020-12-01T07:39:06Z,"ghazal,sufi,classical,devotional,qawwali",Universal Music India,0.451,0.621,0,-10.998,0,0.3,0.4127,0,0.758,0.335,143.604,3
spotify:track:LtMXL7v4nPbC6xPylcPhXV,Sukoon 644,RRR,"Asha Bhosle, Shashwat Sachdev, Mohammed Rafi",2/20/20,155003,55,FALSE,radio_listener,2022-07-05T21:11:03Z,"indie pop,desi indie,alternative,experimental",Mudi Music,0.473,0.839,9,-7.643,0,0.358,0.91117,0.31,0.104,0.86,153.297,4
spotify:track:huQf7PmYT0a7AvFQ1QAd5G,Track 645: Neon,Midnights,"Ed Sheeran, Bad Bunny",7/21/22,377168,60,TRUE,,2023-11-21T16:24:30Z,"pop,hip-hop,r&b,electronic",Aftermath,0.846,0.854,9,-11.187,0,0.38,0.91581,0.496,0.274,0.895,58.17,4
spotify:track:TGOyMYN8Uv0Yo041OSibwB,Raag 646,Besharam Rang,"Asha Bhosle, Prabh Deep",11/25/16,374843,82,TRUE,playlist_curator,2023-01-22T21:53:47Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",Mudi Music,0.593,0.519,3,-6.658,1,0.133,0.02699,0.22,0.28,0.88,55.206,4
spotify:track:lShzx8GRrWDCdXrvSxk9pb,Raag 647,Bhairava Dweepam,"Vishal-Shekhar, Tanishk Bagchi",2/28/16,84059,94,TRUE,music_blogger,2024-07-27T11:33:14Z,"remixes,edm,desi house,electronic",Eros Entertainment,0.852,0.562,9,-9.386,0,0.356,0.92453,0.234,0.266,0.985,176.189,4
spotify:track:WMqujd7JYe2bMBDHQKhsGK,Track 648: Neon,Midnights,Bad Bunny,3/5/20,309443,72,FALSE,,2022-04-08T16:12:15Z,"pop,hip-hop,r&b,electronic",Columbia Records,0.847,0.217,1,-11.573,0,0.356,0.44719,0.328,0.706,0.526,144.407,4
spotify:track:zGuUdf0RQhjl2yfnglCwNG,Sur 649,Party All Night,"Shankar-Ehsaan-Loy, R.D. Burman",5/3/18,412411,13,TRUE,,2022-10-14T15:26:59Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional",Divine Music,0.575,0.207,11,-8.435,0,0.196,0.06614,0.022,0.845,0.427,191.832,4
spotify:track:q8XoGVCA1OQasqildahC1F,Sukoon 650,Padmaavat,"Raftaar, Yung Raj",11/18/23,407718,100,FALSE,radio_listener,2022-11-15T07:47:05Z,"hindi pop,bollywood,indie pop,desi pop",Divine Music,0.521,0.795,5,-5.301,1,0.379,0.99385,0.444,0.997,0.629,53.833,3
spotify:track:SvAMdUjZO3LLMxn7Ykp0yq,Track 651: Neon,Certified Lover Boy,Justin Bieber,1/14/15,188358,3,FALSE,,2021-04-25T11:17:51Z,"pop,hip-hop,r&b,electronic",Bad Boy Records,0.796,0.248,2,-6.126,0,0.37,0.02576,0.073,0.215,0.603,197.422,3
spotify:track:05h4s2Wco74vGRnGBZL2KG,Raah 652,Dhurandhar,Sachin-Jigar,5/24/23,138832,34,FALSE,radio_listener,2023-09-03T07:33:53Z,"bollywood,pop,desi,indie",Eros Entertainment,0.279,0.886,8,-12.961,0,0.344,0.18779,0,0.437,0.347,71.041,4
spotify:track:QVWPe4Kp6hATZusTCgXaRs,Track 653: Golden,Happier Than Ever,Eminem,3/20/21,207704,74,TRUE,dj_mixer,2023-08-25T23:01:32Z,"pop,hip-hop,r&b,electronic",Columbia Records,0.629,0.724,4,-9.706,1,0.016,0.91745,0.013,0.596,0.425,175.417,5
spotify:track:UijBuBZM5qJlrRhFjrKYDD,Pyaar 654,Lagaan,Alka Yagnik,6/7/15,68926,63,TRUE,producer,2023-03-13T10:57:23Z,"arabic hip hop,khaleeji,desi,desert pop",Eros Entertainment,0.65,0.427,4,-7.601,1,0.185,0.26515,0,0.436,0.219,158.439,4
spotify:track:5WAqTbsW49EQymdrwhMrE5,Track 655: Midnight,Happier Than Ever,"Billie Eilish, Drake",3/9/24,85913,7,FALSE,music_fan_india,2023-03-04T11:21:35Z,"pop,hip-hop,r&b,electronic",Bad Boy Records,0.38,0.432,5,-6.908,1,0.355,0.36353,0,0.958,0.482,139.319,5
spotify:track:9UfFVdmDwuDtjMJKnI3WM7,Raag 656,Chennai Express,"Kaam Bhaari, R.D. Burman",10/4/24,95948,85,FALSE,playlist_curator,2020-05-27T16:36:56Z,"arabic hip hop,khaleeji,desi,desert pop",T-Series,0.588,0.605,5,-6.599,0,0.392,0.03341,0,0.597,0.184,109.108,3
spotify:track:onJpKlaPoIBkO7IMGr6GUz,Khwab 657,Dil Se,Asha Bhosle,1/29/20,286637,51,TRUE,radio_listener,2023-01-23T04:47:00Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop",T-Series,0.608,0.439,11,-13.795,1,0.075,0.76592,0.217,0.278,0.755,116.085,4
spotify:track:YzBWufQDZsLkyBf5pYnXMu,Track 658: Midnight,Certified Lover Boy,"Justin Bieber, Kendrick Lamar",1/12/16,231461,42,FALSE,music_blogger,2024-07-10T09:41:09Z,"pop,hip-hop,r&b,electronic",Sony Music,0.347,0.423,2,-6.854,0,0.339,0.93874,0.403,0.766,0.63,112.476,5
spotify:track:WjPO8OqIi4omEIq8PdFEs2,Track 659: Midnight,Midnights,Lady Gaga,11/3/20,231327,63,TRUE,music_blogger,2020-07-29T08:50:21Z,"pop,hip-hop,r&b,electronic",T-Series,0.446,0.508,5,-6.215,1,0.265,0.65173,0.333,0.826,0.514,111.66,5
spotify:track:OqpLnznCwg7w2Xldj8FBCg,Tarang 660,Kantara,"Jubin Nautiyal, Raftaar, Nora Fatehi",2/19/19,131978,6,TRUE,dj_mixer,2023-08-27T02:40:36Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional",Mudi Music,0.27,0.977,5,-6.281,0,0.322,0.40885,0,0.224,0.891,137.573,3
spotify:track:Sm0PQcrmHac8XMeZcwhfqC,Sur 661,Puthiya Mukham,"Himesh Reshammiya, Sachin-Jigar, Shankar-Ehsaan-Loy",5/27/24,403048,99,FALSE,audiophile,2024-07-22T11:39:38Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional",Desi Beats,0.216,0.878,7,-14.754,0,0.141,0.62044,0,0.802,0.294,194.571,5
spotify:track:ShceKj3iyKrXmCrB7jrfhr,Track 662: Neon,Midnights,Taylor Swift,12/21/23,105607,22,FALSE,radio_listener,2024-10-06T13:22:25Z,"pop,hip-hop,r&b,electronic",T-Series,0.842,0.34,3,-9.778,1,0.387,0.33975,0,0.251,0.393,104.14,4
spotify:track:Cta3wU0QBEAaCeelRfx1LY,Sur 663,Besharam Rang,Kaavish,11/24/25,186315,46,TRUE,desi_hip_hop_fan,2022-07-29T22:58:14Z,"hindi pop,bollywood,indie pop,desi pop",Muve Music,0.213,0.892,4,-8.114,1,0.387,0.87087,0.209,0.818,0.907,143.069,3
spotify:track:zGu5ugbSs1OeSHctdnrWSn,Raah 664,Party All Night,Vishal-Shekhar,9/3/19,166473,97,TRUE,playlist_curator,2020-01-27T10:30:45Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional",Times Music,0.779,0.76,3,-8.949,0,0.001,0.81963,0,0.406,0.992,87.326,4
spotify:track:YvRMIQX15MJDB0HxgxBcLE,Sukoon 665,Yo Yo Honey Singh Is Back,"A.R. Rahman, Shashwat Sachdev, Yung Raj",4/17/23,184127,88,TRUE,bollywood_lover,2020-05-05T22:04:03Z,"indie pop,desi indie,alternative,experimental",Desi Beats,0.714,0.777,9,-13.908,1,0.243,0.5482,0,0.488,0.291,192.298,4
spotify:track:Xs9wjTJ5wbE6xwJy1D2tj6,Tarang 666,Kantara,Himesh Reshammiya,1/16/17,296017,14,TRUE,radio_listener,2024-08-09T00:48:08Z,"punjabi pop,punjabi hip hop,desi hip hop,bhangra",T-Series,0.934,0.864,10,-10.021,0,0.049,0.43611,0,0.74,0.124,147.018,3
spotify:track:Od29Ezkb5XPGCEEdrKixi7,Dil 667,Mastizaade,"Raftaar, Nora Fatehi",3/6/16,355262,42,FALSE,bollywood_lover,2024-07-01T09:27:01Z,"punjabi pop,punjabi hip hop,desi hip hop,bhangra",Indie Records,0.923,0.56,10,-10.867,1,0.156,0.79816,0,0.149,0.419,180.553,3
spotify:track:GPkcEgCqYGNlHITEEF6rBo,Track 668: Neon,Certified Lover Boy,"Dua Lipa, Bad Bunny",9/6/24,382027,79,FALSE,radio_listener,2023-06-11T06:34:15Z,"pop,hip-hop,r&b,electronic",Atlantic Records,0.48,0.684,9,-8.894,0,0.071,0.1446,0,0.612,0.155,110.795,4
spotify:track:JnocMpIIcNGFTWxo0lQdLr,Pyaar 669,Jigarthanda,"Anirudh Ravichander, A.R. Rahman, Mohammed Rafi",2/26/21,317404,32,FALSE,music_blogger,2025-08-27T03:07:11Z,"bangla pop,bengali hip hop,desi pop,indian indie",Saregama India Ltd,0.619,0.523,10,-7.34,1,0.298,0.12222,0,0.801,0.224,85.365,4
spotify:track:xUOt7QED0esehsstvFReuv,Sukoon 670,Jigarthanda,"Flipperachi, Jubin Nautiyal, Yo Yo Honey Singh",8/11/24,368077,18,FALSE,dj_mixer,2021-10-08T01:39:17Z,"hindi pop,bollywood,indie pop,desi pop",Bhushan Kumar,0.587,0.786,3,-10.053,1,0.18,0.35234,0.209,0.197,0.619,115.11,4
spotify:track:JqVJ4qgWes1WKqlrKh7gGe,Track 671: Golden,Certified Lover Boy,"The Weeknd, Beyoncé",2/13/21,395740,78,FALSE,audiophile,2021-04-10T06:09:48Z,"pop,hip-hop,r&b,electronic",Epic Records,0.836,0.702,3,-10.194,1,0.084,0.30669,0,0.101,0.392,129.918,3
spotify:track:5Qxs64r9alhoRXMRiprE1U,Tarang 672,Chaleya,"Asha Bhosle, Kaavish",10/5/17,409389,37,TRUE,,2023-02-05T12:24:58Z,"bollywood,indian indie,desi pop,malayalam hip hop,desi hip hop,ghazal,marathi pop,bangla pop,hindi pop",Indie Records,0.247,0.961,9,-2.963,1,0.189,0.04959,0.331,0.051,0.812,198.214,5
spotify:track:liqVfk4kNEyxcLBPfT4qlP,Track 673: Golden,Happier Than Ever,The Weeknd,11/16/19,265555,46,TRUE,,2021-07-29T16:21:38Z,"pop,hip-hop,r&b,electronic",Atlantic Records,0.8,0.254,6,-5.944,1,0.221,0.43924,0.306,0.727,0.594,140.531,5
spotify:track:OjKLFrrUnFwR3KJrktahkS,Pyaar 674,Dhurandhar,"Neha Kakkar, Shankar-Ehsaan-Loy, Pritam",3/18/16,296047,38,TRUE,bollywood_lover,2021-09-15T01:39:57Z,"indie pop,desi indie,alternative,experimental",Bhushan Kumar,0.58,0.442,4,-9.334,1,0.161,0.62424,0,0.463,0.946,145.977,3
spotify:track:ljhO3gdtigy2V3olpSah22,Pyaar 675,Chennai Express,"Shreya Ghoshal, Shashwat Sachdev",4/30/25,192014,50,TRUE,music_streamer,2024-05-28T15:53:05Z,"punjabi pop,punjabi hip hop,desi hip hop,bhangra",Times Music,0.672,0.999,2,-14.87,0,0.125,0.93729,0.484,0.159,0.583,120.562,3
spotify:track:5OUER3R4s8R3E1eBuX0don,Track 676: Midnight,Happier Than Ever,"Dua Lipa, The Weeknd",5/27/15,474909,47,TRUE,discover_weekly,2020-03-17T22:43:52Z,"pop,hip-hop,r&b,electronic",Columbia Records,0.803,0.679,7,-2.435,0,0.113,0.46195,0.487,0.277,0.489,96.294,3
spotify:track:RnOXk5J4O8MWCOFD84rOo4,Khwab 677,Chennai Express,"Tanishk Bagchi, Shankar-Ehsaan-Loy, Prabh Deep",2/14/20,465417,83,TRUE,music_streamer,2020-11-19T16:39:38Z,"rap,desi hip hop,punjabi rap,hindi rap",Desi Beats,0.475,0.388,1,-5.569,0,0.27,0.6508,0.159,0.707,0.748,105.389,4
spotify:track:43JOLXyWCFRzVo5Y4wLZIT,Track 678: Electric,Happier Than Ever,Justin Bieber,2/12/18,452299,21,TRUE,producer,2024-02-27T18:21:21Z,"pop,hip-hop,r&b,electronic",Bad Boy Records,0.276,0.854,3,-5.796,1,0.245,0.35102,0.048,0.208,0.72,67.557,5
spotify:track:P8YAywL6ubeo24iqAR0WC7,Track 679: Neon,Certified Lover Boy,The Weeknd,6/11/15,431914,25,TRUE,bollywood_lover,2022-06-05T20:52:34Z,"pop,hip-hop,r&b,electronic",Young Money,0.284,0.613,7,-14.179,0,0.141,0.86072,0.337,0.877,0.959,69.201,3
spotify:track:s0m9gbHy8dAVWKqZbYHFbR,Khwab 680,RRR,"Flipperachi, Dabboo Malik",5/4/18,346859,47,TRUE,,2020-06-02T01:08:04Z,"indie pop,desi indie,alternative,experimental",YRF Music,0.576,0.444,11,-11.713,0,0.179,0.13472,0.131,0.063,0.671,125.293,4
spotify:track:mhbltEnmsgzecb0aasmow7,Sur 681,Dil Se,"Sachin-Jigar, Shankar-Ehsaan-Loy, Raftaar, Nora Fatehi",2/8/20,359486,38,TRUE,music_fan_india,2020-07-12T23:30:48Z,"ghazal,sufi,classical,devotional,qawwali",Bhushan Kumar,0.932,0.317,10,-13.337,0,0.239,0.35734,0.378,0.13,0.177,110.444,3
spotify:track:41nDOhnHHJMNXcFnrhpvF5,Track 682: Neon,Happier Than Ever,"SZA, Eminem",1/25/24,104299,82,FALSE,dj_mixer,2022-07-03T08:07:34Z,"pop,hip-hop,r&b,electronic",Aftermath,0.617,0.748,7,-2.496,1,0.312,0.72791,0,0.348,0.536,101.04,4
spotify:track:3ZLVKBPtbzG03a8T7ewCOl,Raah 683,Besharam Rang,"Shashwat Sachdev, Shreya Ghoshal, Dabboo Malik",9/14/22,241595,45,FALSE,,2023-10-10T07:43:20Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",Desi Beats,0.4,0.95,0,-9.148,1,0.182,0.69854,0,0.644,0.908,71.668,3
spotify:track:5bUtVehkyQwEQ3r6bRtADG,Track 684: Midnight,Midnights,SZA,11/19/17,203351,19,FALSE,music_fan_india,2021-05-31T09:19:52Z,"pop,hip-hop,r&b,electronic",Aftermath,0.91,0.598,11,-11.636,1,0.188,0.11498,0,0.502,0.52,52.205,3
spotify:track:txAG92OpYQUNdXo8XBKT5J,Dil 685,Besharam Rang,"Kaavish, Arijit Singh",12/5/17,271782,73,TRUE,desi_hip_hop_fan,2023-03-07T14:01:18Z,"punjabi pop,punjabi hip hop,desi hip hop,bhangra",Universal Music India,0.841,0.297,10,-12.509,0,0.205,0.7678,0,0.247,0.833,197.572,5
spotify:track:3Dbq4Cm0vxQs8XWuxt2Pme,Sur 686,Jigarthanda,"Shashwat Sachdev, Nucleya",10/10/18,195179,13,TRUE,bollywood_lover,2021-04-10T18:53:58Z,"bollywood,indian indie,desi pop,malayalam hip hop,desi hip hop,ghazal,marathi pop,bangla pop,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.876,0.712,0,-10.071,1,0.041,0.73701,0,0.053,0.13,189.383,3
spotify:track:UwmqiWhZgQPMStTzRH0umV,Sur 687,Chaleya,"Neha Kakkar, Himesh Reshammiya, Pritam",11/4/24,226057,68,TRUE,world_music_fan,2024-07-02T16:08:46Z,"indie pop,desi indie,alternative,experimental",Muve Music,0.681,0.495,8,-13.616,1,0.387,0.18297,0,0.347,0.433,86.798,4
spotify:track:Xt2SFK2NBnqWsilRDEpWqy,Raag 688,Padmaavat,"Tanishk Bagchi, Jubin Nautiyal, Pritam",11/28/23,367914,31,TRUE,,2023-06-07T13:18:51Z,"arabic hip hop,khaleeji,desi,desert pop",T-Series,0.24,0.548,6,-7.612,0,0.156,0.54634,0.063,0.364,0.429,83.263,4
spotify:track:2pD1p8TLcUdZM9n0UDBi7w,Raah 689,Yo Yo Honey Singh Is Back,"Stebin Ben, Arijit Singh, Mohammed Rafi",7/9/25,476291,13,FALSE,,2023-04-30T06:07:43Z,"ghazal,sufi,classical,devotional,qawwali",Saregama India Ltd,0.496,0.245,2,-10.167,0,0.3,0.97853,0.388,0.247,0.671,131.362,5
spotify:track:AWE4JTuXLUvM0T2kSSE2Q1,Raah 690,Gully Boy,"A.R. Rahman, Yung Raj",12/25/23,135354,56,TRUE,world_music_fan,2025-12-07T07:08:54Z,"ghazal,sufi,classical,devotional,qawwali",Zee Music,0.309,0.746,0,-12.902,0,0.158,0.66566,0.065,0.102,0.468,180.512,5
spotify:track:Ioehaai1iSkDOQuwX586B5,Pyaar 691,Lagaan,"Sunidhi Chauhan, Raftaar, Mohammed Rafi",9/17/19,317094,61,FALSE,,2022-01-17T06:39:13Z,"bollywood,pop,desi,indie",Zee Music,0.439,0.412,3,-4.341,1,0.077,0.78754,0,0.608,0.793,142.555,3
spotify:track:Bkp3M7Rx2PxWZnEwwp8waJ,Track 692: Neon,Midnights,"Billie Eilish, The Weeknd",3/7/17,94337,71,FALSE,,2022-06-28T00:42:51Z,"pop,hip-hop,r&b,electronic",Columbia Records,0.626,0.489,7,-6.905,0,0.187,0.84999,0,0.982,0.651,208.225,4
spotify:track:LZRGzSadjbOD26hKUrlKNu,Track 693: Neon,Midnights,"Eminem, Post Malone",8/21/19,464973,4,TRUE,music_streamer,2022-08-18T06:04:52Z,"pop,hip-hop,r&b,electronic",Columbia Records,0.446,0.697,9,-8.291,1,0.378,0.11499,0,0.198,0.277,181.048,5
spotify:track:kXr65cFHEvREvH6avUscM4,Pyaar 694,Yo Yo Honey Singh Is Back,Flipperachi,12/21/16,190079,50,FALSE,music_fan_india,2023-04-08T21:25:08Z,"ghazal,sufi,classical,devotional,qawwali",Times Music,0.534,0.601,5,-13.643,0,0.115,0.6898,0,0.651,0.343,155.941,3
spotify:track:ls114gW5S2B8B3I2AFZ636,Tarang 695,Soul of Doctor,"Himesh Reshammiya, Asha Bhosle, A.R. Rahman",12/22/20,224975,57,FALSE,,2020-11-04T02:03:25Z,"bangla pop,bengali hip hop,desi pop,indian indie",Mudi Music,0.684,0.95,7,-6.666,1,0.116,0.09165,0,0.653,0.505,147.784,4
spotify:track:AqPL95qp6HqacMmvXZxWlA,Khwab 696,Kabali,"Kaavish, Raftaar, Nora Fatehi",10/26/22,369061,17,TRUE,bollywood_lover,2022-06-22T21:46:10Z,"punjabi pop,punjabi hip hop,desi hip hop,bhangra",Bhushan Kumar,0.552,0.367,5,-4.908,0,0.056,0.38939,0,0.989,0.239,89.867,3
spotify:track:RlWxaHSa24YnOc7b3qY8Yz,Pyaar 697,Mastizaade,"Yung Raj, Nucleya",5/3/22,159115,16,FALSE,desi_hip_hop_fan,2024-11-11T23:59:34Z,"telugu pop,tollywood,telugu hip hop,desi pop",Divine Music,0.4,0.912,9,-2.026,1,0.346,0.8027,0,0.736,0.821,118.19,3
spotify:track:drKTO93ryBON0xFRB243RX,Sur 698,Jigarthanda,"Shashwat Sachdev, Sunidhi Chauhan",5/2/24,63256,94,FALSE,,2022-11-10T11:53:32Z,"hindi pop,bollywood,indie pop,desi pop",Universal Music India,0.528,0.298,2,-11.224,1,0.123,0.27405,0.245,0.882,0.665,90.111,5
spotify:track:fjmn1ZG04hIbCYn8PaS6qW,Track 699: Golden,Midnights,"Drake, Dua Lipa",9/16/19,297701,61,TRUE,desi_hip_hop_fan,2024-01-28T21:17:07Z,"pop,hip-hop,r&b,electronic",Saregama,0.751,0.572,11,-10.062,0,0.119,0.41769,0,0.577,0.903,114.299,5
